supplier,sku,laya,laya_prob
SE,300200796_,"Кабель, провод, СКС",0.3394
SE,300200797_,"Кабель, провод, СКС",0.3328
SE,300200798_,"Кабель, провод, СКС",0.3794
SE,300200799_,"Кабель, провод, СКС",0.3485
SE,300200800_,"Кабель, провод, СКС",0.6941
SE,300200801_,"Кабель, провод, СКС",0.2957
SE,300200802_,"Кабель, провод, СКС",0.3038
SE,300200803_,Щиты и боксы,0.7075
SE,300200804_,"Кабель, провод, СКС",0.62
SE,300200805_,"Трубы, кабель-каналы, лотки",0.5521
SE,300200806_,"Трубы, кабель-каналы, лотки",0.5177
SE,300200807_,Розетки и выключатели,0.3707
SE,300200808_,"Кабель, провод, СКС",0.4147
SE,300200809_,Щиты и боксы,0.5649
SE,300200810_,Розетки и выключатели,0.481
SE,300200811_,Щиты и боксы,0.4045
SE,300200812_,"Кабель, провод, СКС",0.5155
SE,300200813_,"Кабель, провод, СКС",0.5731
SE,300200814_,"Кабель, провод, СКС",0.5667
SE,300200815_,"Кабель, провод, СКС",0.5827
SE,300200816_,"Трубы, кабель-каналы, лотки",0.7676
SE,300200817_,"Кабель, провод, СКС",0.8041
SE,300200818_,"Кабель, провод, СКС",0.7026
SE,300200819_,"Шины, клеммы, изоляторы",0.603
SE,300200820_,Щиты и боксы,0.8338
SE,300200821_,"Кабель, провод, СКС",0.4084
SE,300200822_,"Кабель, провод, СКС",0.4252
SE,300200823_,"Кабель, провод, СКС",0.3491
SE,300200824_,"Кабель, провод, СКС",0.3985
SE,300200825_,"Кабель, провод, СКС",0.37
SE,300200826_,"Кабель, провод, СКС",0.7976
SE,300200827_,"Кабель, провод, СКС",0.708
SE,300200828_,"Шины, клеммы, изоляторы",0.3337
SE,300200829_,"Шины, клеммы, изоляторы",0.4078
SE,300200830_,Розетки и выключатели,0.3922
SE,300200831_,"Кабель, провод, СКС",0.392
SE,300200832_,Щиты и боксы,0.4122
SE,300200833_,Розетки и выключатели,0.3696
SE,300200834_,"Кабель, провод, СКС",0.5206
SE,300200835_,"Кабель, провод, СКС",0.5224
SE,300200836_,"Кабель, провод, СКС",0.4755
SE,300200837_,"Кабель, провод, СКС",0.3793
SE,300200838_,"Трубы, кабель-каналы, лотки",0.6634
SE,300200839_,"Кабель, провод, СКС",0.7516
SE,300200840_,"Кабель, провод, СКС",0.6344
SE,300200841_,"Шины, клеммы, изоляторы",0.5701
SE,300200842_,Щиты и боксы,0.6424
SE,300200843_,"Кабель, провод, СКС",0.3098
SE,300200844_,Щиты и боксы,0.6081
SE,300200845_,Щиты и боксы,0.6605
SE,300200846_,Измерения и инструмент,0.4139
SE,300200847_,Измерения и инструмент,0.4128
SE,300200848_,Измерения и инструмент,0.4111
SE,300200849_,Измерения и инструмент,0.416
SE,300200850_,Измерения и инструмент,0.3976
SE,300200851_,"Кабель, провод, СКС",0.7291
SE,300200852_,"Кабель, провод, СКС",0.6161
SE,300200853_,"Трубы, кабель-каналы, лотки",0.3195
SE,300200854_,Измерения и инструмент,0.3324
SE,300200855_,Розетки и выключатели,0.6336
SE,300200856_,Щиты и боксы,0.6696
SE,300200857_,Розетки и выключатели,0.3668
SE,300200858_,"Кабель, провод, СКС",0.4663
SE,300200859_,"Кабель, провод, СКС",0.4602
SE,300200860_,"Кабель, провод, СКС",0.4789
SE,300200861_,"Трубы, кабель-каналы, лотки",0.6474
SE,300200862_,"Кабель, провод, СКС",0.7203
SE,300200863_,"Кабель, провод, СКС",0.5529
SE,300200864_,"Шины, клеммы, изоляторы",0.8678
SE,300200865_,Щиты и боксы,0.3813
SE,300200866_,Щиты и боксы,0.7158
SE,300200867_,Щиты и боксы,0.7709
SE,300200868_,"Кабель, провод, СКС",0.2911
SE,300200869_,"Кабель, провод, СКС",0.2591
SE,300200870_,"Кабель, провод, СКС",0.2464
SE,300200871_,"Кабель, провод, СКС",0.2679
SE,300200872_,"Кабель, провод, СКС",0.2411
SE,300200873_,"Кабель, провод, СКС",0.6802
SE,300200874_,"Кабель, провод, СКС",0.3855
SE,300200875_,Щиты и боксы,0.7326
SE,300200876_,Измерения и инструмент,0.3874
SE,300200877_,Измерения и инструмент,0.3442
SE,300200878_,"Кабель, провод, СКС",0.5882
SE,300200879_,"Шины, клеммы, изоляторы",0.6065
SE,300200880_,Измерения и инструмент,0.419
SE,300200881_,Розетки и выключатели,0.4011
SE,300200882_,"Кабель, провод, СКС",0.2752
SE,300200883_,"Кабель, провод, СКС",0.3256
SE,300200884_,"Кабель, провод, СКС",0.2869
SE,300200885_,"Кабель, провод, СКС",0.3173
SE,300200886_,"Кабель, провод, СКС",0.3073
SE,300200887_,Щиты и боксы,0.6883
SE,300200888_,Розетки и выключатели,0.3841
SE,300200889_,"Кабель, провод, СКС",0.42
SE,300200890_,"Кабель, провод, СКС",0.4481
SE,300200891_,"Кабель, провод, СКС",0.443
SE,300200892_,"Трубы, кабель-каналы, лотки",0.857
SE,300200893_,"Кабель, провод, СКС",0.6902
SE,300200894_,"Кабель, провод, СКС",0.5335
SE,300200895_,"Трубы, кабель-каналы, лотки",0.619
SE,300200896_,Щиты и боксы,0.3933
SE,300200897_,Щиты и боксы,0.4912
SE,300200898_,Измерения и инструмент,0.466
SE,300200899_,Измерения и инструмент,0.4202
SE,300200900_,Измерения и инструмент,0.4473
SE,300200901_,Измерения и инструмент,0.436
SE,300200902_,Измерения и инструмент,0.4451
SE,300200903_,"Кабель, провод, СКС",0.6923
SE,300200904_,"Кабель, провод, СКС",0.6803
SE,300200905_,"Трубы, кабель-каналы, лотки",0.5908
SE,300200906_,Измерения и инструмент,0.3928
SE,300200907_,"Трубы, кабель-каналы, лотки",0.3754
SE,300200908_,"Кабель, провод, СКС",0.3483
SE,300200909_,Щиты и боксы,0.5535
SE,300200910_,Щиты и боксы,0.3963
SE,300200911_,"Кабель, провод, СКС",0.3285
SE,300200912_,Розетки и выключатели,0.4294
SE,300200913_,"Кабель, провод, СКС",0.5477
SE,300200914_,"Кабель, провод, СКС",0.5551
SE,300200915_,"Кабель, провод, СКС",0.5549
SE,300200916_,"Трубы, кабель-каналы, лотки",0.6056
SE,300200917_,"Кабель, провод, СКС",0.7585
SE,300200918_,"Кабель, провод, СКС",0.6896
SE,300200919_,"Шины, клеммы, изоляторы",0.5156
SE,300200920_,Щиты и боксы,0.4723
SE,300200921_,Измерения и инструмент,0.4411
SE,300200922_,Измерения и инструмент,0.5886
SE,300200923_,Измерения и инструмент,0.4776
SE,300200924_,Измерения и инструмент,0.4102
SE,300200925_,Измерения и инструмент,0.4551
SE,300200926_,"Кабель, провод, СКС",0.76
SE,300200927_,"Кабель, провод, СКС",0.6642
SE,300200928_,"Трубы, кабель-каналы, лотки",0.3555
SE,300200929_,Измерения и инструмент,0.3241
SE,300200930_,Розетки и выключатели,0.4735
SE,300200931_,Измерения и инструмент,0.5144
SE,300200932_,Щиты и боксы,0.4739
SE,300200933_,"Кабель, провод, СКС",0.3066
SE,300200934_,"Кабель, провод, СКС",0.3765
SE,300200935_,"Шины, клеммы, изоляторы",0.3295
SE,300200936_,"Кабель, провод, СКС",0.3681
SE,300200937_,"Кабель, провод, СКС",0.3373
SE,300200938_,"Трубы, кабель-каналы, лотки",0.6337
SE,300200939_,"Кабель, провод, СКС",0.778
SE,300200940_,"Кабель, провод, СКС",0.6334
SE,300200941_,"Шины, клеммы, изоляторы",0.7734
SE,300200942_,"Кабель, провод, СКС",0.2635
SE,300200943_,Щиты и боксы,0.5169
SE,300200944_,Щиты и боксы,0.8582
SE,300200945_,"Шины, клеммы, изоляторы",0.397
SE,300200946_,"Шины, клеммы, изоляторы",0.4148
SE,300200947_,"Шины, клеммы, изоляторы",0.3983
SE,300200948_,"Шины, клеммы, изоляторы",0.4748
SE,300200949_,"Шины, клеммы, изоляторы",0.5466
SE,300200950_,"Кабель, провод, СКС",0.795
SE,300200951_,"Кабель, провод, СКС",0.323
SE,300200952_,"Кабель, провод, СКС",0.5049
SE,300200953_,"Шины, клеммы, изоляторы",0.6086
SE,300200954_,"Шины, клеммы, изоляторы",0.6171
SE,300200955_,Розетки и выключатели,0.4859
SE,300200956_,Измерения и инструмент,0.9991
SE,300200959_,"Шины, клеммы, изоляторы",0.331
SE,300200961_,Измерения и инструмент,0.28
SE,300200962_,Измерения и инструмент,0.6228
SE,300200963_,Измерения и инструмент,0.743
SE,300200964_,Измерения и инструмент,0.7491
SE,300200965_,Измерения и инструмент,0.7607
SE,300200966_,Измерения и инструмент,0.8467
SE,300200967_,Измерения и инструмент,0.4586
SE,300200968_,Измерения и инструмент,0.4738
SE,300201148_,"Кабель, провод, СКС",0.4117
SE,300201149_,"Кабель, провод, СКС",0.3181
SE,300201150_,Измерения и инструмент,0.4496
SE,300201151_,"Трубы, кабель-каналы, лотки",0.2697
SE,300201152_,"Трубы, кабель-каналы, лотки",0.2201
SE,300201153_,Измерения и инструмент,0.3153
SE,300201154_,Измерения и инструмент,0.2078
SE,300201155_,Измерения и инструмент,0.4281
SE,ATN000108,"Шины, клеммы, изоляторы",0.2788
SE,ATN000109,"Шины, клеммы, изоляторы",0.986
SE,ATN000139,Розетки и выключатели,0.9144
SE,ATN000330,Розетки и выключатели,0.9288
SE,ATN000389,Розетки и выключатели,0.9998
SE,ATN000393,"Кабель, провод, СКС",0.2903
SE,ATN000399,"Кабель, провод, СКС",0.9706
SE,ATN000439,Розетки и выключатели,0.826
SE,ATN000446,Щиты и боксы,0.4408
SE,ATN000449,Розетки и выключатели,0.7796
SE,ATN000487,Розетки и выключатели,0.9929
SE,ATN000493,"Кабель, провод, СКС",0.3139
SE,ATN000499,"Кабель, провод, СКС",0.8405
SE,ATN000532,Розетки и выключатели,0.9985
SE,ATN000539,"Трубы, кабель-каналы, лотки",0.2578
SE,ATN000724,"Кабель, провод, СКС",0.4815
SE,ATN001105,"Кабель, провод, СКС",0.5538
